台灣頻道,#genre#
衛星劇場,https://z88.ubtvfans.com/live/rx3/2345/78c2f3e554c1afb0eb5662804f405ffa/index.m3u8
日テレG＋,https://z88.ubtvfans.com/live/rx3/2434/8280022ec26ab40d7595151a9289a250/index.m3u8
兵庫県の最新,https://z88.ubtvfans.com/live/rx6/1142/eb0ac00063ec44ee66912bffe57afc32/index.m3u8
TBS,https://z88.ubtvfans.com/live/rx2/2917/92c4c5a15701fe9d6c5efd7987a39803/index.m3u8
NHK World,https://z88.ubtvfans.com/live/rx2/2918/871ba896790e87007989411e7c9ab1eb/index.m3u8
BS-富士,https://z88.ubtvfans.com/live/rx2/2919/51be3697d41d035abd086a9fdecf04b6/index.m3u8
フジテレビ富士,https://z88.ubtvfans.com/live/rx2/2920/484a91b7ace8cc698fc145bce5ac3783/index.m3u8
テレビ朝日,https://z88.ubtvfans.com/live/rx2/2921/5fb138ce4597f1768e2245f3a3939985/index.m3u8
テレビ東京,https://z88.ubtvfans.com/live/rx2/2922/d41472224c1f66391aaff3bde17c6f4a/index.m3u8
日本テレビ,https://z88.ubtvfans.com/live/rx2/2923/aca4bd93ff7ff6962811b6110b36c938/index.m3u8
スター・チャンネル,https://z88.ubtvfans.com/live/rx2/3210/cba3ac2834d9f0e756bd507ceef82c54/index.m3u8
BS朝日,https://z88.ubtvfans.com/live/rx2/3213/9aae5785d8c6883543c4199651bdcb89/index.m3u8
BS-TBS,https://z88.ubtvfans.com/live/rx2/3214/fed5a290d39448eafac59db5b1d6569a/index.m3u8
한국,#genre#
연합뉴스TV,https://z88.ubtvfans.com/live/rx6/1039/2714b983e85b8a7b9c9d6ca22eb53d10/index.m3u8
KBS KOREA,https://z88.ubtvfans.com/live/rx6/1040/04bac537c49226020c5c3b012df598e0/index.m3u8
YTN2,https://z88.ubtvfans.com/live/rx6/1058/ddc9141553f3266e4d0b83392cb3bfe9/index.m3u8
KBS1,https://z88.ubtvfans.com/live/rx3/2752/f2bb8421fd5571bb38f593b7030a6007/index.m3u8
KBS2,https://z88.ubtvfans.com/live/rx3/2753/28ef916e7fd01ac24acd02acc30fec73/index.m3u8
CATCH ON2,https://z88.ubtvfans.com/live/rx1/3200/785e2609caac771d31b5f386c7d9d5d8/index.m3u8
SBS,https://z88.ubtvfans.com/live/rx3/252/08cce0d4081c3ca1e2d618f484f35bd2/index.m3u8
SBS,https://z88.ubtvfans.com/live/rx2/3107/1e7c4dae98dda8daf78cc205469637a7/index.m3u8
SBS BIZ,https://z88.ubtvfans.com/live/rx2/3201/59b0e88abfc14c4e7018546f1e745abb/index.m3u8
Channel A,https://z88.ubtvfans.com/live/rx2/3204/b7e0d1eece3f619b41749497f066119b/index.m3u8
CATCH ON1,https://z88.ubtvfans.com/live/rx2/3207/b4184cd90f9a231311ebadd14e5e300b/index.m3u8
JEI재능TV,https://z88.ubtvfans.com/live/rx2/3205/5cb80824309fa9926763544d00e8b575/index.m3u8
NOW[미드],https://z88.ubtvfans.com/live/rx2/3166/e0b132fbb10e8f93d206d25d20e09eb4/index.m3u8
AXN[미드],https://z88.ubtvfans.com/live/rx2/3168/792655d58231a2e7d9257a75d4cf58c9/index.m3u8
SCREEN,https://z88.ubtvfans.com/live/rx2/3153/e8a2a18c794299249860b8fa8a2491cc/index.m3u8
런닝맨,https://z88.ubtvfans.com/live/rx6/2347/e7b7976a2230592c795d5ca34a840573/index.m3u8
KBS드라마1,https://z88.ubtvfans.com/live/rx3/2348/18ea36a022651a8dc9662edee68c1a1d/index.m3u8
MBC드라마넷,https://z88.ubtvfans.com/live/rx3/2349/9f33c6608f923a6529c18dfd76605065/index.m3u8
I.NET,https://z88.ubtvfans.com/live/rx3/2351/aa399d3bed82732326190535d3d26988/index.m3u8
SkySports,https://z88.ubtvfans.com/live/rx3/2352/b171978e7b8f035e22f3b66a5277fa40/index.m3u8
KBSN Sports,https://z88.ubtvfans.com/live/rx3/2353/a6c5d649fc040d5e3d5a52adf0b6f6e0/index.m3u8
SBS Sports,https://z88.ubtvfans.com/live/rx3/2354/6555f7be5acc837c1d54ce718f7ba0fc/index.m3u8
FTV,https://z88.ubtvfans.com/live/rx3/2355/649bc7674a2f331c26639d0b0435309e/index.m3u8
바둑TV,https://z88.ubtvfans.com/live/rx3/2356/706e31c848baeb8c99ac809e040e1a54/index.m3u8
OCN Thrills,https://z88.ubtvfans.com/live/rx3/2357/6b0de42f41739c46f1822d320c93192c/index.m3u8
OBS,https://z88.ubtvfans.com/live/rx3/2358/c51a4fe9976b19667de35cb8d1d9bda7/index.m3u8
OBS,https://z88.ubtvfans.com/live/rx3/2359/c8f14f21b30752f3b1bfdb01ea6645f5/index.m3u8
투니버스Tooniverse 39,https://z88.ubtvfans.com/live/rx3/2360/443b6b82f4adbe08b94fd7af0fd4135a/index.m3u8
연변위성,https://z88.ubtvfans.com/live/rx3/2361/8cc2b20da18e172c4f6def476d181e0c/index.m3u8
TVN,https://z88.ubtvfans.com/live/rx3/295/69339d95ec4c60ee9104c17f1c28f601/index.m3u8
MBC,https://z88.ubtvfans.com/live/rx3/251/9d98c1524f7e75f7ffbe131799081245/index.m3u8
MBC,https://z88.ubtvfans.com/live/rx2/3106/9e5575ca961ec43f8191a247803a2062/index.m3u8
MBN,https://z88.ubtvfans.com/live/rx3/257/20a0912bde9c2d314d1b8fdaef3b7ce1/index.m3u8
Mnet,https://z88.ubtvfans.com/live/rx2/3203/581ceb3a5ea901f81fb11a24b1877b48/index.m3u8
MBN,https://z88.ubtvfans.com/live/rx2/3197/95d4aa5656cec229b33f06332e2cce1f/index.m3u8
MBC스포츠,https://z88.ubtvfans.com/live/rx3/265/91d11563cd1b69812541425abc373ea9/index.m3u8
JTBC골프,https://z88.ubtvfans.com/live/rx3/268/f1138b0ec6166164316a6f5156bfc6b9/index.m3u8
JTBC,https://z88.ubtvfans.com/live/rx2/3108/3ba37ec4cf8b30e692446b8772fe4b9a/index.m3u8
JTBC,https://z88.ubtvfans.com/live/rx3/253/fbeb76d5f12b6b9ef42dea2e92c64eae/index.m3u8
tvN,https://z88.ubtvfans.com/live/rx2/1154/32a71535a07dbc2b8fa312cbfed9423e/index.m3u8
OCN,https://z88.ubtvfans.com/live/rx3/488/d2ba6b51c64d912d078c4f3944a3487a/index.m3u8
OCN Movies,https://z88.ubtvfans.com/live/rx2/3165/9ff156ecfa93400e03c545cfb49b4d91/index.m3u8
iNet,https://z88.ubtvfans.com/live/rx3/490/2c41f0e5dbc0ffee04ded79b4f4d1791/index.m3u8
OCN,https://z88.ubtvfans.com/live/rx2/3206/4751aedcd80207555717cf823ac3e53a/index.m3u8
CTS,https://z88.ubtvfans.com/live/rx3/491/cb78b269c975c53d2ad3fa8b562c16fe/index.m3u8
Spotv,https://z88.ubtvfans.com/live/rx3/266/8ae8a498bd520e74e5bbf3f8bfe8d284/index.m3u8
SPOTV ON1,https://z88.ubtvfans.com/live/rx2/3104/d2a8ca7679324b94c6ec3a97fe5f89f5/index.m3u8
SPOTV ON2,https://z88.ubtvfans.com/live/rx2/3105/c82c84adc09a24f28b5f690f03a1e952/index.m3u8
THE K-POP,https://z88.ubtvfans.com/live/rx6/493/aeabec346de2eed4fbef1117fbe13144/index.m3u8
SBS골프,https://z88.ubtvfans.com/live/rx3/486/eef668b769300b242ff3c8e71ba476c9/index.m3u8
TV Chosun,https://z88.ubtvfans.com/live/rx2/3109/dea0e8e4a25b3c3513244dd65ddc1eb8/index.m3u8
한국경제,https://z88.ubtvfans.com/live/rx6/1064/629c5a78f139d3bd2841c4f408a90b75/index.m3u8
매일경제TV,https://z88.ubtvfans.com/live/rx6/1065/c3b2e0104bfb7c0fc528886fda4e16cf/index.m3u8
YTN 사이언스,https://z88.ubtvfans.com/live/rx6/1605/db58b43115a902001182226239df8083/index.m3u8
Arirang TV,https://z88.ubtvfans.com/live/rx6/256/68e7a04a2763159ce88c8df1572e34ae/index.m3u8
TV CHOSUN,https://z88.ubtvfans.com/live/rx3/2333/d7ae7cea6a380d391fedc3fd2d4eaaa8/index.m3u8
SBS Sports,https://z88.ubtvfans.com/live/rx3/487/8cb994733ee12ff966d5c29941668a61/index.m3u8
Mnet,https://z88.ubtvfans.com/live/rx3/1136/9688742df1202d78ef22de086e123901/index.m3u8
Tconvers,https://z88.ubtvfans.com/live/rx3/1134/bfb44c6b9c9c05921017c608b4bfe38b/index.m3u8
채널A,https://z88.ubtvfans.com/live/rx3/1092/c2fefcac48069f08566e7dfbd1b356a2/index.m3u8
KBC,https://z88.ubtvfans.com/live/rx6/1307/f6fb46fa23ac8cc538d4ebee5bcd6073/index.m3u8
MTN,https://z88.ubtvfans.com/live/rx6/1504/2c435b4b686e9099235d29ffe2009afd/index.m3u8
토마토TV,https://z88.ubtvfans.com/live/rx6/1544/da2e57cdc67f888c9fa2a77191b1a105/index.m3u8
이데일리TV,https://z88.ubtvfans.com/live/rx6/1554/21d7b3208f7392b1b1e4146f4fe3cb24/index.m3u8
EBS1,https://z88.ubtvfans.com/live/rx6/2439/b6a985fc54e1fa5129d73c31374746e6/index.m3u8
EBS2,https://z88.ubtvfans.com/live/rx6/3006/9e6e7fd8d7965fda01a923371c1441f5/index.m3u8
EBS KIDS,https://z88.ubtvfans.com/live/rx6/3007/024ca279704d26c4911d890bf1e4c287/index.m3u8
EBS PLUS1,https://z88.ubtvfans.com/live/rx6/3008/48ef33bf0d3170d8e148bd3bf270c8ac/index.m3u8
EBS PLUS2,https://z88.ubtvfans.com/live/rx6/3009/c8a9fe2a630d5cf87c471fca8d0fc4c9/index.m3u8
EBSe,https://z88.ubtvfans.com/live/rx6/3010/34ad6c4f9831b9e6912278a6226aa5a5/index.m3u8
tvN Show,https://z88.ubtvfans.com/live/rx3/1020/0db7d6c218ba0b3e9bda98a155d39be8/index.m3u8
tvN Story,https://z88.ubtvfans.com/live/rx3/1062/7890c9081d3e004d183ad4e637b3e792/index.m3u8
Inet TV,https://z88.ubtvfans.com/live/rx3/263/ee8cd5b7072248fd8d8c30068af77e19/index.m3u8
Tooniverse,https://z88.ubtvfans.com/live/rx3/1100/578df61edb0ba73784fab5e07f44e04d/index.m3u8
대교 어린이,https://z88.ubtvfans.com/live/rx3/260/93e55909b8dad16285470aa0d38ba460/index.m3u8
CNTV,https://z88.ubtvfans.com/live/rx3/3167/8fbc40f776c493a6745c86217e08bc17/index.m3u8
Kids Talk Talk,https://z88.ubtvfans.com/live/rx3/1582/78dbf3af026ded9c43fabda1a471f927/index.m3u8
SPOTV Golf,https://z88.ubtvfans.com/live/rx2/3169/6be2c97d155b4fe3dc81445eb378b668/index.m3u8
SBS Golf,https://z88.ubtvfans.com/live/rx2/3170/571e941076df93ee7dbc26c25443282d/index.m3u8
JTBC Golf,https://z88.ubtvfans.com/live/rx2/3173/fba270095bd66ea95998eb84ce1c8a53/index.m3u8
JTBC Golf&Sports,https://z88.ubtvfans.com/live/rx2/3198/cc14170e573ee63d3dd16d795dec721a/index.m3u8
MBC Sports,https://z88.ubtvfans.com/live/rx2/3174/bf6c378d2a26a26b066571089ffff070/index.m3u8
SBS Sports,https://z88.ubtvfans.com/live/rx2/3199/cc1c0d0c69dc45f34d52d4edd7b87e6e/index.m3u8
SPOTV2,https://z88.ubtvfans.com/live/rx2/250/30485e4ddb368b62a7bb4372053067a2/index.m3u8
KBSN Sports,https://z88.ubtvfans.com/live/rx2/174/f021cba099403644d620723c5f4c46f1/index.m3u8
FTV,https://z88.ubtvfans.com/live/rx3/2905/03c26871ca04b0d9e04cf37e62d0fa12/index.m3u8
TVBaduk,https://z88.ubtvfans.com/live/rx3/2906/f98b24e809038b0523c59df5fc1e34f4/index.m3u8
Channel China,https://z88.ubtvfans.com/live/rx3/2907/c84669ab8f706e059900c0be8263c168/index.m3u8
SKY Sports,https://z88.ubtvfans.com/live/rx3/2910/1ba93caff0914970c3014507f8d34e61/index.m3u8
tvN Sports,https://z88.ubtvfans.com/live/rx3/2931/b5f5636d01d91997de849d87e530f67f/index.m3u8
Smithsonian,https://z88.ubtvfans.com/live/rx3/2934/e83d8feb1eac1e707f08bf8fdc4b9b01/index.m3u8
BTN,https://z88.ubtvfans.com/live/rx3/3078/44e129a80b0fe8af1764198eeef55028/index.m3u8
SPOTV,https://z88.ubtvfans.com/live/rx2/3080/1b6b6f697f0892ca0de887880efa1c08/index.m3u8
CHING,https://z88.ubtvfans.com/live/rx2/3081/ac7e3b3f02f0adc32f48a95f882964e8/index.m3u8
CPBC,https://z88.ubtvfans.com/live/rx3/3083/7f51cba812367b39b284a8e20f0197de/index.m3u8
CTS,https://z88.ubtvfans.com/live/rx3/3084/fb436e5ea3b7f907e3292d456a182bc4/index.m3u8
KBS2,https://z88.ubtvfans.com/live/rx3/3075/6013004478db56cc6eb733faf27fd107/index.m3u8
CGNTV GW,https://z88.ubtvfans.com/live/rx3/2911/8c69766851499cfe9997f3b31fe63c1b/index.m3u8
Discovery,https://z88.ubtvfans.com/live/rx3/3196/9c47ab982fb4e89b8d7749cb483b610a/index.m3u8
美國頻道,#genre#
Sinovision,https://z88.ubtvfans.com/live/rx3/1101/f8a0f0934acd1427fb7291e3cf9a95a4/index.m3u8
mlb  network,https://z88.ubtvfans.com/live/rx3/3250/361d8236f82fa0cc7417f452733b0b5f/index.m3u8
BTN,https://z88.ubtvfans.com/live/rx3/3256/e19cb50ca83ac6ee41bfd34e8d930b77/index.m3u8
mlb  network,https://z88.ubtvfans.com/live/rx3/3251/18cee9ee9ff26936db1d989519238926/index.m3u8
TLC,https://z88.ubtvfans.com/live/rx3/1206/ab5003aab59d568c245e09a6fb270ccb/index.m3u8
FOX,https://z88.ubtvfans.com/live/rx3/1218/bf99d9e7aa0eaa74ec98cb797e884b27/index.m3u8
FOX NOW,https://z88.ubtvfans.com/live/rx6/1506/cfc626264f38682597270cc7fc6b1c35/index.m3u8
WillowCricket,https://z88.ubtvfans.com/live/rx2/3231/917a897f61f8155dcd2b7601b70eaf4a/index.m3u8
coking chan,https://z88.ubtvfans.com/live/rx3/3233/62190a483222f9075d0b7911f716d51b/index.m3u8
CNN,https://z88.ubtvfans.com/live/rx2/1507/c7fbe01410b1376200e6bd511d5cb4ec/index.m3u8
CNN （備用）,https://z88.ubtvfans.com/live/rx3/1102/89a1b45d296f1939acffaf27251223c6/index.m3u8
Msnbc,https://z88.ubtvfans.com/live/rx2/1541/5e54b9857c4bac50d32c69b43d4490ee/index.m3u8
MSNBC（備）,https://z88.ubtvfans.com/live/rx3/1104/1a805147608eabf5c5ba0661c422f765/index.m3u8
Newsmax2,https://z88.ubtvfans.com/live/rx6/156/b217192271210ee2c709425b78bf06ac/index.m3u8
Yahoo Finance,https://z88.ubtvfans.com/live/rx6/2541/58efb09539281d33bbbfb87b50f8285d/index.m3u8
ABC News,https://z88.ubtvfans.com/live/rx6/1508/40b8e4b1c8ce649518578c86f7b790e0/index.m3u8
NBC,https://z88.ubtvfans.com/live/rx3/1509/d8f728d60ac8c7e48350b5c34aa7d07a/index.m3u8
NBC,https://z88.ubtvfans.com/live/rx3/1217/a752a3aa6806e55489cdc358400bff14/index.m3u8
Fox Business,https://z88.ubtvfans.com/live/rx3/1511/e9408008ac936dbf893fdef5dc72f58a/index.m3u8
Fox Business,https://z88.ubtvfans.com/live/rx3/1108/4441060c14f52a9ae05cf2ba17517609/index.m3u8
FOX Weather,https://z88.ubtvfans.com/live/rx6/2742/c302981d3fad43db2ba9313b473de2f4/index.m3u8
E!,https://z88.ubtvfans.com/live/rx3/1222/e0f83559f805f972960148da4690fe93/index.m3u8
E,https://z88.ubtvfans.com/live/rx3/1536/51c392df623c94cfce06440fc988d0f6/index.m3u8
Hbo East,https://z88.ubtvfans.com/live/rx3/1513/81cb7601a4dc5eae09799af67c8ef76f/index.m3u8
HBO Family,https://z88.ubtvfans.com/live/rx3/1113/891bc621d31d834fa5e8da8679c7997d/index.m3u8
HBO Comedy,https://z88.ubtvfans.com/live/rx3/1109/81e4b8fc51d4a8d871211d1e8f0597a3/index.m3u8
Hbo Family,https://z88.ubtvfans.com/live/rx3/1512/b2107c753f9ae3e97e90501d1881efe1/index.m3u8
HBO Signature,https://z88.ubtvfans.com/live/rx3/1112/e22acb0f869aa64ab138ee4959147a58/index.m3u8
HBO 2 US,https://z88.ubtvfans.com/live/rx3/1111/0a9eca4ceca3ae1da396215b8ea2c7f4/index.m3u8
Hbo One,https://z88.ubtvfans.com/live/rx3/1514/56cad54db18ddecadb9e7699752b713e/index.m3u8
HBO 1 US,https://z88.ubtvfans.com/live/rx3/1110/2ca7cf6666d4dea9a3df6ddeb1c3f130/index.m3u8
Tennis chan,https://z88.ubtvfans.com/live/rx3/1519/edd93f993871feb8b1c9a1778a66cf42/index.m3u8
Tennis chan（備）,https://z88.ubtvfans.com/live/rx3/3235/b0dfd66d1bc2c47221e5a0c1054d74b1/index.m3u8
MTV,https://z88.ubtvfans.com/live/rx3/1546/5ed7a6d9a6af82d86e3386f9beae5688/index.m3u8
FX,https://z88.ubtvfans.com/live/rx3/1551/2e74acec61f0204e66ed970b0fdbb68f/index.m3u8
CNBC,https://z88.ubtvfans.com/live/rx4/1106/42b3d8aae7576afb2889d61359736e73/index.m3u8
CNBC,https://z88.ubtvfans.com/live/rx3/1555/ef98d2fbc6178acd3893ca5ee4808b69/index.m3u8
CW,https://z88.ubtvfans.com/live/rx3/1557/7e96d626f5f3e775a6cc67df14d43d40/index.m3u8
CW,https://z88.ubtvfans.com/live/rx3/1220/675068cc34604af7b414aede2d0076c3/index.m3u8
Animal,https://z88.ubtvfans.com/live/rx3/1558/63613cd2fb6df4f355ee3c404f9544f9/index.m3u8
Animal Planet,https://z88.ubtvfans.com/live/rx3/1203/1df0493e0134ab8e17580c4162ae0399/index.m3u8
AE,https://z88.ubtvfans.com/live/rx3/1559/0a3487a482a79c5545666efc63b53fe9/index.m3u8
Investigation Discovery,https://z88.ubtvfans.com/live/rx3/1564/5bc1188205bc5a5d093efb6ab22680d1/index.m3u8
Lifetime Movie Network,https://z88.ubtvfans.com/live/rx3/1565/472eadbfd97fcc3b0cb224f31c61b29b/index.m3u8
Showtime,https://z88.ubtvfans.com/live/rx3/1568/21b533ba4e180ac1805461a19425ce15/index.m3u8
StarZ,https://z88.ubtvfans.com/live/rx3/1569/049e3c81a4cf421a444330a230363384/index.m3u8
USA Network,https://z88.ubtvfans.com/live/rx3/1571/8d0cd7ee64970acf52e313f45fcb3019/index.m3u8
Right Now,https://z88.ubtvfans.com/live/rx6/144/3285172f6e8c7c79e730dac7af3ee9c7/index.m3u8
Atlanta,https://z88.ubtvfans.com/live/rx3/1055/18ec8a391d3373e19764a6b73e246005/index.m3u8
Panama City,https://z88.ubtvfans.com/live/rx3/1056/0d2c8003df8c0e9b3ac4252b64c808b9/index.m3u8
Pawleys Island,https://z88.ubtvfans.com/live/rx3/1057/dfcaba0482c2dcc54c0a867076561d95/index.m3u8
HGTV,https://z88.ubtvfans.com/live/rx3/1538/ceb1b1d264098c8a08380ae9571d45a2/index.m3u8
HGTV,https://z88.ubtvfans.com/live/rx3/2311/22c45f60ed8359047f6ec5373f827693/index.m3u8
National Geographic,https://z88.ubtvfans.com/live/rx3/2312/bedc9cc334b43d204c7afec27d68e02e/index.m3u8
Nat Geo Wild,https://z88.ubtvfans.com/live/rx3/1521/c3bd5414ca855c10268ffa82088fe0e6/index.m3u8
Nat Geo Wild,https://z88.ubtvfans.com/live/rx3/2313/47f7a61f9a604d3b2934b3799ed05e31/index.m3u8
Cinemax,https://z88.ubtvfans.com/live/rx3/2314/a93818853c914d73f8bf26c01e300e0c/index.m3u8
IFC,https://z88.ubtvfans.com/live/rx3/1362/c397e3274a4250d9a0465df2b5c7b5e0/index.m3u8
ESPN NEWS,https://z88.ubtvfans.com/live/rx3/1363/f2e9f71723ea9b1450739866e318a612/index.m3u8
CBS Sport,https://z88.ubtvfans.com/live/rx3/1364/e0f71dd8db594ee8c7bcf9d15932d8d4/index.m3u8
Fight Box,https://z88.ubtvfans.com/live/rx3/1365/3929d23a0533272ad25a241c09b3a5a1/index.m3u8
Outdoor,https://z88.ubtvfans.com/live/rx3/1368/c77d87a8897f0e6344cec35216c36bf6/index.m3u8
SEC Network,https://z88.ubtvfans.com/live/rx3/1369/24ee9ababce8d156ceecfa880c9dae49/index.m3u8
PBS Kids,https://z88.ubtvfans.com/live/rx3/1370/47c3840233263e1a9d9e262efc5efa2a/index.m3u8
WGN,https://z88.ubtvfans.com/live/rx3/1372/1f0e98d44ec12ce4aef8f1529b3f534c/index.m3u8
FX,https://z88.ubtvfans.com/live/rx3/1373/3cfe949a1115926c564169113c59934f/index.m3u8
Fuse,https://z88.ubtvfans.com/live/rx3/1376/a8765887b5239f502fc211a97be51185/index.m3u8
FX Movie,https://z88.ubtvfans.com/live/rx3/1380/34675c69123a697123d94703512f7f90/index.m3u8
Comet,https://z88.ubtvfans.com/live/rx3/1381/3edef56898e959268e7f07f38e0c133b/index.m3u8
5 Star Max,https://z88.ubtvfans.com/live/rx3/1174/c3a887dae9581de166a8f5179c72b80c/index.m3u8
龍翔時代,https://z88.ubtvfans.com/live/rx3/1175/860407d45c27ef02f31601276cac3e71/index.m3u8
MoreMax,https://z88.ubtvfans.com/live/rx3/1176/f590108379a934e5212d587b2de33697/index.m3u8
Hallmark Movie,https://z88.ubtvfans.com/live/rx3/1179/4e79eb29c9edb56a2bd0be7087e6f0a8/index.m3u8
TCM,https://z88.ubtvfans.com/live/rx3/1180/4390f5b94ea2e5399d2264c6ed4e246c/index.m3u8
Starz in Black,https://z88.ubtvfans.com/live/rx3/1181/28a3dbc59a76d2b52bbe1ee2be5b3dad/index.m3u8
ESPN 1,https://z88.ubtvfans.com/live/rx3/1182/5a3f32c742237ed715279a45bd9a4356/index.m3u8
ESPN 2,https://z88.ubtvfans.com/live/rx3/2789/7814aa3492303391fe2650e1ad1a3609/index.m3u8
NBA,https://z88.ubtvfans.com/live/rx3/2792/819ce6d7713d5816b1d696043076a2db/index.m3u8
NBA TV US,https://z88.ubtvfans.com/live/rx3/1185/2bd5fa6c5ee878c6b921f2d073bc174c/index.m3u8
Fight network,https://z88.ubtvfans.com/live/rx3/1527/bba555ed0f7b1eb10f1db5f53449e039/index.m3u8
Fox Sport 2,https://z88.ubtvfans.com/live/rx3/1187/3cf0beca956e9357365c1739799f760c/index.m3u8
NFL Network,https://z88.ubtvfans.com/live/rx3/1189/74892c1bb2985d39d399e24e368468b8/index.m3u8
Food network 美,https://z88.ubtvfans.com/live/rx3/1526/9837f6f16e610f97391868f1ff531c59/index.m3u8
Cartoon Network US,https://z88.ubtvfans.com/live/rx3/1211/49e238370abff7663e0d558c5134399a/index.m3u8
USA Network,https://z88.ubtvfans.com/live/rx3/1230/03db94d2ab3868c059e3174f31efb9b3/index.m3u8
Diy network,https://z88.ubtvfans.com/live/rx3/1528/951d1d5aab8c3b78d9cc1612176bc332/index.m3u8
Golf,https://z88.ubtvfans.com/live/rx3/1190/57e349c89f79325928d557ee03fb70bb/index.m3u8
WWE,https://z88.ubtvfans.com/live/rx3/1191/3b87d6794efc229a671191b477716ce0/index.m3u8
UFC PASS,https://z88.ubtvfans.com/live/rx3/1192/ee218e81352289bff91875bf4d28ba5a/index.m3u8
Bein Sports USA,https://z88.ubtvfans.com/live/rx3/1195/d251a1bf754eb8de64df0f3335ab23be/index.m3u8
ESPN U,https://z88.ubtvfans.com/live/rx3/1196/5e3e21b404dc7b98bcd8eb7a16ffd5eb/index.m3u8
Discovery Channel,https://z88.ubtvfans.com/live/rx3/1198/eca003e0f5d57ceffa9660f41cfce892/index.m3u8
National Geographic,https://z88.ubtvfans.com/live/rx3/1200/5317e7aec27ff5a7657987ccd2d1d0de/index.m3u8
History,https://z88.ubtvfans.com/live/rx3/1204/448454057a926086031391be7d852766/index.m3u8
SMITHSONIAN,https://z88.ubtvfans.com/live/rx3/1205/6fce8166b804778837fce44698bafcf6/index.m3u8
Disney,https://z88.ubtvfans.com/live/rx3/1208/3ab3f2eb221dfc3456afe54d04554943/index.m3u8
Disney XD,https://z88.ubtvfans.com/live/rx3/1209/dcbfc51540dbae1973297a932b65128d/index.m3u8
Nick Junior,https://z88.ubtvfans.com/live/rx3/1213/a2313e5f10a8787cb55492b543dec208/index.m3u8
Boomerang,https://z88.ubtvfans.com/live/rx3/1214/f174ea1422bbc07211a21a381492fac2/index.m3u8
KCBS（原CBS）,https://z88.ubtvfans.com/live/rx3/1219/317abcafd8f4083a9d56c0c82607c68c/index.m3u8
LifeTime US,https://z88.ubtvfans.com/live/rx3/1226/00c15a9669376cc63381d53a33329e56/index.m3u8
Arts and Entertainment,https://z88.ubtvfans.com/live/rx3/1227/a70e6725f1170c442b189e24ef265640/index.m3u8
Hallmark,https://z88.ubtvfans.com/live/rx3/1535/16f26ba330994b984f04d7004831bf15/index.m3u8
WE TV,https://z88.ubtvfans.com/live/rx3/1229/3846d4f18ca6a8a296d421e058d8761a/index.m3u8
VH-1,https://z88.ubtvfans.com/live/rx3/1233/cfb37180ec6fdc7b18acae8cd504b262/index.m3u8
OWN US,https://z88.ubtvfans.com/live/rx3/1235/906a3bf1a0af8dd9dd3395dfc52d3496/index.m3u8
GSN,https://z88.ubtvfans.com/live/rx3/1236/1dbead1c5e6fce728da51e44c942d58b/index.m3u8
TVG,https://z88.ubtvfans.com/live/rx3/1543/c57c7225df25f0ef04a6f19d271a0908/index.m3u8
Cooking Channel,https://z88.ubtvfans.com/live/rx3/1238/677508587862d846e008417e6fa6777e/index.m3u8
FYI,https://z88.ubtvfans.com/live/rx3/1240/5dd1b3a2e67a83c007206002dd7a1902/index.m3u8
BabyTV,https://z88.ubtvfans.com/live/rx3/1241/4a518be36f030b55105292b79157ae5b/index.m3u8
TVB1,https://z88.ubtvfans.com/live/rx3/1242/6045fc20e42766849008f7e4f94b01df/index.m3u8
TVB DRAMA,https://z88.ubtvfans.com/live/rx3/1243/75a6e75f5bdac50e94dcafa9a6e8da00/index.m3u8
ABC News,https://z88.ubtvfans.com/live/rx3/1516/a8a5af789c3fabf21e676b92a19f46e2/index.m3u8
TVBJ1,https://z88.ubtvfans.com/live/rx3/1244/e5d0e60831caa7cbd6cb28685f3ce666/index.m3u8
TVBE,https://z88.ubtvfans.com/live/rx3/1245/d7a701aa77e07df92ac0b3d16e45aba6/index.m3u8
ktsf26,https://z88.ubtvfans.com/live/rx3/1517/52a5cd7e2662128a796dc6528301882d/index.m3u8
The Weather Nation,https://z88.ubtvfans.com/live/rx3/1105/c3add29d7ed095b1d0ae34959c6823c8/index.m3u8
Cinemax,https://z88.ubtvfans.com/live/rx3/1518/d5967adca97fb2e8e1802fa8e4c618cb/index.m3u8
History,https://z88.ubtvfans.com/live/rx3/1530/7db2043729388f3ef29d18a6ca9eb23d/index.m3u8
Bloomberg,https://z88.ubtvfans.com/live/rx3/1107/1bb65c7015607013d9af7df3b4472887/index.m3u8
Fox News,https://z88.ubtvfans.com/live/rx3/1510/b93d6105aae5d738581b32e920f99e9f/index.m3u8
Travel chan,https://z88.ubtvfans.com/live/rx3/1515/0a61d8282e65a763e00ebe358ae5c4cd/index.m3u8
Discovery,https://z88.ubtvfans.com/live/rx3/1529/0ff6d246ec5f5b12cde96b699b476300/index.m3u8
ShowTime 1,https://z88.ubtvfans.com/live/rx3/1114/ff06435786ae44220976733c88b3cf82/index.m3u8
NHL net,https://z88.ubtvfans.com/live/rx3/1534/736dd870e5053e9adec4a67f28ba60fc/index.m3u8
ShowTime 2,https://z88.ubtvfans.com/live/rx3/1115/efb25a0607388b64419f63cde721ee08/index.m3u8
ShowCase US,https://z88.ubtvfans.com/live/rx3/1116/48f3a47625f4fdc021560725af9dffe4/index.m3u8
